file_name,file_path,labels,width,height,format_type,mapped_labels,image_description
cat.1144,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1144.jpg,cat,266,238,jpg,Кот,Изображение cat.1144 имеет разрешение 266x238.
cat.1145,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1145.jpg,cat,500,333,jpg,Кот,Изображение cat.1145 имеет разрешение 500x333.
cat.1146,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1146.jpg,cat,500,354,jpg,Кот,Изображение cat.1146 имеет разрешение 500x354.
cat.1147,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1147.jpg,cat,236,433,jpg,Кот,Изображение cat.1147 имеет разрешение 236x433.
cat.1148,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1148.jpg,cat,500,366,jpg,Кот,Изображение cat.1148 имеет разрешение 500x366.
cat.1149,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1149.jpg,cat,319,240,jpg,Кот,Изображение cat.1149 имеет разрешение 319x240.
cat.115,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.115.jpg,cat,231,270,jpg,Кот,Изображение cat.115 имеет разрешение 231x270.
cat.1150,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1150.jpg,cat,299,200,jpg,Кот,Изображение cat.1150 имеет разрешение 299x200.
cat.1151,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1151.jpg,cat,238,216,jpg,Кот,Изображение cat.1151 имеет разрешение 238x216.
cat.1152,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1152.jpg,cat,492,500,jpg,Кот,Изображение cat.1152 имеет разрешение 492x500.
cat.1153,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1153.jpg,cat,500,374,jpg,Кот,Изображение cat.1153 имеет разрешение 500x374.
cat.1154,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1154.jpg,cat,499,400,jpg,Кот,Изображение cat.1154 имеет разрешение 499x400.
cat.1155,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1155.jpg,cat,500,374,jpg,Кот,Изображение cat.1155 имеет разрешение 500x374.
cat.1156,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1156.jpg,cat,479,430,jpg,Кот,Изображение cat.1156 имеет разрешение 479x430.
cat.1157,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1157.jpg,cat,499,375,jpg,Кот,Изображение cat.1157 имеет разрешение 499x375.
cat.1158,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1158.jpg,cat,350,389,jpg,Кот,Изображение cat.1158 имеет разрешение 350x389.
cat.1159,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1159.jpg,cat,248,448,jpg,Кот,Изображение cat.1159 имеет разрешение 248x448.
cat.116,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.116.jpg,cat,499,375,jpg,Кот,Изображение cat.116 имеет разрешение 499x375.
cat.1160,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1160.jpg,cat,235,448,jpg,Кот,Изображение cat.1160 имеет разрешение 235x448.
cat.1161,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1161.jpg,cat,192,180,jpg,Кот,Изображение cat.1161 имеет разрешение 192x180.
cat.1162,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1162.jpg,cat,400,393,jpg,Кот,Изображение cat.1162 имеет разрешение 400x393.
cat.1163,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1163.jpg,cat,499,347,jpg,Кот,Изображение cat.1163 имеет разрешение 499x347.
cat.1164,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1164.jpg,cat,159,200,jpg,Кот,Изображение cat.1164 имеет разрешение 159x200.
cat.1165,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1165.jpg,cat,421,500,jpg,Кот,Изображение cat.1165 имеет разрешение 421x500.
cat.1166,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1166.jpg,cat,499,374,jpg,Кот,Изображение cat.1166 имеет разрешение 499x374.
cat.1167,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1167.jpg,cat,418,500,jpg,Кот,Изображение cat.1167 имеет разрешение 418x500.
cat.1168,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1168.jpg,cat,500,374,jpg,Кот,Изображение cat.1168 имеет разрешение 500x374.
cat.1169,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1169.jpg,cat,400,287,jpg,Кот,Изображение cat.1169 имеет разрешение 400x287.
cat.117,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.117.jpg,cat,390,357,jpg,Кот,Изображение cat.117 имеет разрешение 390x357.
cat.1170,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1170.jpg,cat,446,500,jpg,Кот,Изображение cat.1170 имеет разрешение 446x500.
cat.1171,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1171.jpg,cat,499,448,jpg,Кот,Изображение cat.1171 имеет разрешение 499x448.
cat.1172,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1172.jpg,cat,500,374,jpg,Кот,Изображение cat.1172 имеет разрешение 500x374.
cat.1173,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1173.jpg,cat,299,400,jpg,Кот,Изображение cat.1173 имеет разрешение 299x400.
cat.1174,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1174.jpg,cat,360,269,jpg,Кот,Изображение cat.1174 имеет разрешение 360x269.
cat.1175,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1175.jpg,cat,456,460,jpg,Кот,Изображение cat.1175 имеет разрешение 456x460.
cat.1176,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1176.jpg,cat,500,374,jpg,Кот,Изображение cat.1176 имеет разрешение 500x374.
cat.1177,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1177.jpg,cat,299,302,jpg,Кот,Изображение cat.1177 имеет разрешение 299x302.
cat.1178,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1178.jpg,cat,499,427,jpg,Кот,Изображение cat.1178 имеет разрешение 499x427.
cat.1179,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1179.jpg,cat,499,396,jpg,Кот,Изображение cat.1179 имеет разрешение 499x396.
cat.118,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.118.jpg,cat,500,374,jpg,Кот,Изображение cat.118 имеет разрешение 500x374.
cat.1180,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1180.jpg,cat,319,240,jpg,Кот,Изображение cat.1180 имеет разрешение 319x240.
cat.1181,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1181.jpg,cat,473,499,jpg,Кот,Изображение cat.1181 имеет разрешение 473x499.
cat.1182,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1182.jpg,cat,449,278,jpg,Кот,Изображение cat.1182 имеет разрешение 449x278.
cat.1183,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1183.jpg,cat,418,500,jpg,Кот,Изображение cat.1183 имеет разрешение 418x500.
cat.1184,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1184.jpg,cat,451,452,jpg,Кот,Изображение cat.1184 имеет разрешение 451x452.
cat.1185,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1185.jpg,cat,499,375,jpg,Кот,Изображение cat.1185 имеет разрешение 499x375.
cat.1186,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1186.jpg,cat,320,300,jpg,Кот,Изображение cat.1186 имеет разрешение 320x300.
cat.1187,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1187.jpg,cat,299,225,jpg,Кот,Изображение cat.1187 имеет разрешение 299x225.
cat.1188,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1188.jpg,cat,499,334,jpg,Кот,Изображение cat.1188 имеет разрешение 499x334.
cat.1189,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1189.jpg,cat,499,375,jpg,Кот,Изображение cat.1189 имеет разрешение 499x375.
cat.119,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.119.jpg,cat,410,307,jpg,Кот,Изображение cat.119 имеет разрешение 410x307.
cat.1190,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1190.jpg,cat,322,242,jpg,Кот,Изображение cat.1190 имеет разрешение 322x242.
cat.1191,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1191.jpg,cat,399,499,jpg,Кот,Изображение cat.1191 имеет разрешение 399x499.
cat.1192,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1192.jpg,cat,499,367,jpg,Кот,Изображение cat.1192 имеет разрешение 499x367.
cat.1193,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1193.jpg,cat,319,240,jpg,Кот,Изображение cat.1193 имеет разрешение 319x240.
cat.1194,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1194.jpg,cat,349,359,jpg,Кот,Изображение cat.1194 имеет разрешение 349x359.
cat.1195,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1195.jpg,cat,500,376,jpg,Кот,Изображение cat.1195 имеет разрешение 500x376.
cat.1196,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1196.jpg,cat,500,374,jpg,Кот,Изображение cat.1196 имеет разрешение 500x374.
cat.1197,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1197.jpg,cat,500,484,jpg,Кот,Изображение cat.1197 имеет разрешение 500x484.
cat.1198,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1198.jpg,cat,500,374,jpg,Кот,Изображение cat.1198 имеет разрешение 500x374.
cat.1199,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1199.jpg,cat,499,375,jpg,Кот,Изображение cat.1199 имеет разрешение 499x375.
cat.12,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.12.jpg,cat,300,224,jpg,Кот,Изображение cat.12 имеет разрешение 300x224.
cat.120,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.120.jpg,cat,500,374,jpg,Кот,Изображение cat.120 имеет разрешение 500x374.
cat.1200,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1200.jpg,cat,500,300,jpg,Кот,Изображение cat.1200 имеет разрешение 500x300.
cat.1201,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1201.jpg,cat,499,375,jpg,Кот,Изображение cat.1201 имеет разрешение 499x375.
cat.1202,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1202.jpg,cat,408,438,jpg,Кот,Изображение cat.1202 имеет разрешение 408x438.
cat.1203,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1203.jpg,cat,320,239,jpg,Кот,Изображение cat.1203 имеет разрешение 320x239.
cat.1204,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1204.jpg,cat,500,374,jpg,Кот,Изображение cat.1204 имеет разрешение 500x374.
cat.1205,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1205.jpg,cat,319,297,jpg,Кот,Изображение cat.1205 имеет разрешение 319x297.
cat.1206,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1206.jpg,cat,499,456,jpg,Кот,Изображение cat.1206 имеет разрешение 499x456.
cat.1207,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1207.jpg,cat,500,374,jpg,Кот,Изображение cat.1207 имеет разрешение 500x374.
cat.1208,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1208.jpg,cat,499,375,jpg,Кот,Изображение cat.1208 имеет разрешение 499x375.
cat.1209,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1209.jpg,cat,399,300,jpg,Кот,Изображение cat.1209 имеет разрешение 399x300.
cat.121,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.121.jpg,cat,267,409,jpg,Кот,Изображение cat.121 имеет разрешение 267x409.
cat.1210,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1210.jpg,cat,499,375,jpg,Кот,Изображение cat.1210 имеет разрешение 499x375.
cat.1211,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1211.jpg,cat,249,200,jpg,Кот,Изображение cat.1211 имеет разрешение 249x200.
cat.1212,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1212.jpg,cat,319,240,jpg,Кот,Изображение cat.1212 имеет разрешение 319x240.
cat.1213,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1213.jpg,cat,265,499,jpg,Кот,Изображение cat.1213 имеет разрешение 265x499.
cat.1214,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1214.jpg,cat,246,500,jpg,Кот,Изображение cat.1214 имеет разрешение 246x500.
cat.1215,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1215.jpg,cat,413,458,jpg,Кот,Изображение cat.1215 имеет разрешение 413x458.
cat.1216,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1216.jpg,cat,323,500,jpg,Кот,Изображение cat.1216 имеет разрешение 323x500.
cat.1217,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1217.jpg,cat,500,374,jpg,Кот,Изображение cat.1217 имеет разрешение 500x374.
cat.1218,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1218.jpg,cat,499,375,jpg,Кот,Изображение cat.1218 имеет разрешение 499x375.
cat.1219,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1219.jpg,cat,399,450,jpg,Кот,Изображение cat.1219 имеет разрешение 399x450.
cat.122,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.122.jpg,cat,372,499,jpg,Кот,Изображение cat.122 имеет разрешение 372x499.
cat.1220,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1220.jpg,cat,225,262,jpg,Кот,Изображение cat.1220 имеет разрешение 225x262.
cat.1221,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1221.jpg,cat,500,365,jpg,Кот,Изображение cat.1221 имеет разрешение 500x365.
cat.1222,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1222.jpg,cat,361,499,jpg,Кот,Изображение cat.1222 имеет разрешение 361x499.
cat.1223,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1223.jpg,cat,428,499,jpg,Кот,Изображение cat.1223 имеет разрешение 428x499.
cat.1224,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1224.jpg,cat,499,375,jpg,Кот,Изображение cat.1224 имеет разрешение 499x375.
cat.1225,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1225.jpg,cat,499,375,jpg,Кот,Изображение cat.1225 имеет разрешение 499x375.
cat.1226,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1226.jpg,cat,277,322,jpg,Кот,Изображение cat.1226 имеет разрешение 277x322.
cat.1227,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1227.jpg,cat,499,375,jpg,Кот,Изображение cat.1227 имеет разрешение 499x375.
cat.1228,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1228.jpg,cat,499,375,jpg,Кот,Изображение cat.1228 имеет разрешение 499x375.
cat.1229,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1229.jpg,cat,499,374,jpg,Кот,Изображение cat.1229 имеет разрешение 499x374.
cat.123,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.123.jpg,cat,345,272,jpg,Кот,Изображение cat.123 имеет разрешение 345x272.
cat.1230,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1230.jpg,cat,499,341,jpg,Кот,Изображение cat.1230 имеет разрешение 499x341.
cat.1231,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1231.jpg,cat,500,374,jpg,Кот,Изображение cat.1231 имеет разрешение 500x374.
cat.1232,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1232.jpg,cat,320,239,jpg,Кот,Изображение cat.1232 имеет разрешение 320x239.
cat.1233,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1233.jpg,cat,410,307,jpg,Кот,Изображение cat.1233 имеет разрешение 410x307.
cat.1234,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1234.jpg,cat,500,374,jpg,Кот,Изображение cat.1234 имеет разрешение 500x374.
cat.1235,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1235.jpg,cat,499,327,jpg,Кот,Изображение cat.1235 имеет разрешение 499x327.
