file_path,labels,width,height,format_type
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1236.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1237.jpg,cat,500,473,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1238.jpg,cat,349,262,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1239.jpg,cat,500,465,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.124.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1240.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1241.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1242.jpg,cat,274,302,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1243.jpg,cat,397,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1244.jpg,cat,408,306,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1245.jpg,cat,299,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1246.jpg,cat,359,270,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1247.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1248.jpg,cat,499,289,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1249.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.125.jpg,cat,499,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1250.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1251.jpg,cat,332,220,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1252.jpg,cat,350,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1253.jpg,cat,499,418,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1254.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1255.jpg,cat,499,319,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1256.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1257.jpg,cat,383,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1258.jpg,cat,304,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1259.jpg,cat,320,223,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.126.jpg,cat,406,306,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1260.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1261.jpg,cat,499,435,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1262.jpg,cat,450,336,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1263.jpg,cat,360,269,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1264.jpg,cat,346,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1265.jpg,cat,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1266.jpg,cat,400,319,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1267.jpg,cat,149,113,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1268.jpg,cat,149,140,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1269.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.127.jpg,cat,360,269,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1270.jpg,cat,500,426,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1271.jpg,cat,450,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1272.jpg,cat,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1273.jpg,cat,500,413,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1274.jpg,cat,400,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1275.jpg,cat,178,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1276.jpg,cat,499,351,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1277.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1278.jpg,cat,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1279.jpg,cat,415,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.128.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1280.jpg,cat,342,450,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1281.jpg,cat,480,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1282.jpg,cat,319,231,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1283.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1284.jpg,cat,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1285.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1286.jpg,cat,454,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1287.jpg,cat,480,358,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1288.jpg,cat,287,384,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1289.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.129.jpg,cat,500,336,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1290.jpg,cat,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1291.jpg,cat,500,442,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1292.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1293.jpg,cat,499,324,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1294.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1295.jpg,cat,453,446,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1296.jpg,cat,350,370,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1297.jpg,cat,499,377,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1298.jpg,cat,454,341,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1299.jpg,cat,319,292,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.13.jpg,cat,499,315,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.130.jpg,cat,422,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1300.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1301.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1302.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1303.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1304.jpg,cat,455,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1305.jpg,cat,400,265,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1306.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1307.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1308.jpg,cat,294,233,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1309.jpg,cat,228,148,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.131.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1310.jpg,cat,216,215,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1311.jpg,cat,500,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1312.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1313.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1314.jpg,cat,336,362,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1315.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1316.jpg,cat,476,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1317.jpg,cat,360,449,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1318.jpg,cat,500,362,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1319.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.132.jpg,cat,499,336,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1320.jpg,cat,279,274,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1321.jpg,cat,355,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1322.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1323.jpg,cat,440,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1324.jpg,cat,244,371,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1325.jpg,cat,288,215,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1326.jpg,cat,318,398,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1327.jpg,cat,302,274,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1328.jpg,cat,499,448,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1329.jpg,cat,379,475,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.133.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1330.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1331.jpg,cat,499,320,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1332.jpg,cat,423,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1333.jpg,cat,299,326,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1334.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1335.jpg,cat,480,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1336.jpg,cat,407,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1337.jpg,cat,311,448,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1338.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1339.jpg,cat,484,457,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.134.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1340.jpg,cat,324,290,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1341.jpg,cat,190,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1342.jpg,cat,350,330,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1343.jpg,cat,249,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1344.jpg,cat,288,196,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1345.jpg,cat,422,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1346.jpg,cat,447,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1347.jpg,cat,137,216,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1348.jpg,cat,309,455,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1349.jpg,cat,335,448,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.135.jpg,cat,480,457,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1350.jpg,cat,272,248,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1351.jpg,cat,284,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1352.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1353.jpg,cat,499,451,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1354.jpg,cat,410,432,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1355.jpg,cat,299,225,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1356.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1357.jpg,cat,199,200,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1358.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1359.jpg,cat,500,332,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.136.jpg,cat,499,372,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1360.jpg,cat,299,267,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1361.jpg,cat,499,266,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1362.jpg,cat,495,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1363.jpg,cat,499,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1364.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1365.jpg,cat,278,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1366.jpg,cat,359,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1367.jpg,cat,480,359,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1368.jpg,cat,179,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1369.jpg,cat,150,166,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.137.jpg,cat,390,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1370.jpg,cat,500,397,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1371.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1372.jpg,cat,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1373.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1374.jpg,cat,399,497,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1375.jpg,cat,274,270,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1376.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1377.jpg,cat,499,346,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1378.jpg,cat,178,194,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1379.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.138.jpg,cat,277,320,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1380.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1381.jpg,cat,355,403,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1382.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1383.jpg,cat,250,187,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1384.jpg,cat,399,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1385.jpg,cat,347,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1386.jpg,cat,121,121,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1387.jpg,cat,215,238,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1388.jpg,cat,446,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1389.jpg,cat,439,486,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.139.jpg,cat,499,303,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1390.jpg,cat,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1391.jpg,cat,449,355,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1392.jpg,cat,183,290,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1393.jpg,cat,359,270,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1394.jpg,cat,349,430,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1395.jpg,cat,328,349,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1396.jpg,cat,441,473,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1397.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1398.jpg,cat,394,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1399.jpg,cat,448,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.14.jpg,cat,320,267,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.140.jpg,cat,252,265,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1400.jpg,cat,500,402,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1401.jpg,cat,483,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1402.jpg,cat,215,288,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1403.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1404.jpg,cat,201,270,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1405.jpg,cat,431,465,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1406.jpg,cat,350,261,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1407.jpg,cat,149,113,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1408.jpg,cat,403,323,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1409.jpg,cat,319,240,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.141.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1410.jpg,cat,266,399,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1411.jpg,cat,360,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1412.jpg,cat,295,255,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1413.jpg,cat,464,365,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1414.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1415.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1416.jpg,cat,499,438,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1417.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1418.jpg,cat,152,153,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1419.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.142.jpg,cat,369,498,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1420.jpg,cat,499,451,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1421.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1422.jpg,cat,427,494,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1423.jpg,cat,90,58,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1424.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1425.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1426.jpg,cat,499,347,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1427.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1428.jpg,cat,499,333,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1429.jpg,cat,499,312,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.143.jpg,cat,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1430.jpg,cat,319,400,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1431.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1432.jpg,cat,500,358,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1433.jpg,cat,413,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1434.jpg,cat,150,113,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1435.jpg,cat,180,133,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1436.jpg,cat,399,232,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1437.jpg,cat,395,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1438.jpg,cat,206,303,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1439.jpg,cat,309,231,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.144.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1440.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1441.jpg,cat,499,295,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1442.jpg,cat,399,348,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1443.jpg,cat,465,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1444.jpg,cat,290,264,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1445.jpg,cat,449,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1446.jpg,cat,424,480,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1447.jpg,cat,435,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1448.jpg,cat,375,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1449.jpg,cat,374,500,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.145.jpg,cat,320,478,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1450.jpg,cat,448,228,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1451.jpg,cat,336,426,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1452.jpg,cat,500,331,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1453.jpg,cat,320,239,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1454.jpg,cat,499,395,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1455.jpg,cat,500,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1456.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1457.jpg,cat,430,366,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1458.jpg,cat,364,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1459.jpg,cat,215,327,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.146.jpg,cat,80,119,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1460.jpg,cat,500,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1461.jpg,cat,185,109,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1462.jpg,cat,330,499,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1463.jpg,cat,317,342,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1464.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1465.jpg,cat,500,248,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1466.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1467.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1468.jpg,cat,424,335,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1469.jpg,cat,500,374,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.147.jpg,cat,400,299,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1470.jpg,cat,499,375,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1471.jpg,cat,499,379,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1472.jpg,cat,499,497,JPG
c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1473.jpg,cat,375,499,JPG
